"","type"
"852","BINDS_CbG"
"853","BINDS_CbG"
"854","BINDS_CbG"
"855","BINDS_CbG"
"856","BINDS_CbG"
"857","BINDS_CbG"
"858","BINDS_CbG"
"859","BINDS_CbG"
"860","BINDS_CbG"
"861","BINDS_CbG"
"862","BINDS_CbG"
"863","BINDS_CbG"
"864","BINDS_CbG"
"865","BINDS_CbG"
"866","BINDS_CbG"
"867","BINDS_CbG"
"868","BINDS_CbG"
"869","BINDS_CbG"
"870","BINDS_CbG"
"871","BINDS_CbG"
"872","BINDS_CbG"
"873","BINDS_CbG"
"874","BINDS_CbG"
"875","BINDS_CbG"
"876","BINDS_CbG"
"877","BINDS_CbG"
"878","BINDS_CbG"
"879","BINDS_CbG"
"880","BINDS_CbG"
"881","BINDS_CbG"
"882","BINDS_CbG"
"883","BINDS_CbG"
"884","BINDS_CbG"
"885","BINDS_CbG"
"886","BINDS_CbG"
"887","PARTICIPATES_GpPW"
"888","PARTICIPATES_GpPW"
"889","PARTICIPATES_GpPW"
"890","PARTICIPATES_GpPW"
"891","PARTICIPATES_GpPW"
"892","PARTICIPATES_GpPW"
"893","PARTICIPATES_GpPW"
"894","EXPRESSES_AeG"
"895","PARTICIPATES_GpBP"
"896","PARTICIPATES_GpPW"
"897","PARTICIPATES_GpPW"
"898","PARTICIPATES_GpPW"
"899","PARTICIPATES_GpPW"
"900","PARTICIPATES_GpPW"
"901","PARTICIPATES_GpPW"
"902","PARTICIPATES_GpPW"
"903","PARTICIPATES_GpPW"
"904","PARTICIPATES_GpPW"
"905","PARTICIPATES_GpPW"
"906","PARTICIPATES_GpPW"
"907","PARTICIPATES_GpPW"
"908","PARTICIPATES_GpPW"
"909","PARTICIPATES_GpPW"
"910","BINDS_CbG"
"911","BINDS_CbG"
"912","BINDS_CbG"
"913","BINDS_CbG"
"914","BINDS_CbG"
"915","BINDS_CbG"
"916","BINDS_CbG"
"917","BINDS_CbG"
"918","BINDS_CbG"
"919","BINDS_CbG"
"920","BINDS_CbG"
"921","BINDS_CbG"
"922","BINDS_CbG"
"923","BINDS_CbG"
"924","BINDS_CbG"
"925","BINDS_CbG"
"926","BINDS_CbG"
"927","BINDS_CbG"
"928","BINDS_CbG"
"929","BINDS_CbG"
"930","BINDS_CbG"
"931","BINDS_CbG"
"932","BINDS_CbG"
"933","BINDS_CbG"
"934","BINDS_CbG"
"935","BINDS_CbG"
"936","BINDS_CbG"
"937","BINDS_CbG"
"938","BINDS_CbG"
"939","BINDS_CbG"
"940","BINDS_CbG"
"941","BINDS_CbG"
"942","BINDS_CbG"
"943","BINDS_CbG"
"944","BINDS_CbG"
"945","BINDS_CbG"
"946","BINDS_CbG"
"947","BINDS_CbG"
"948","BINDS_CbG"
"949","BINDS_CbG"
"950","BINDS_CbG"
"951","BINDS_CbG"
"952","BINDS_CbG"
"953","BINDS_CbG"
"954","BINDS_CbG"
"955","BINDS_CbG"
"956","BINDS_CbG"
"957","BINDS_CbG"
"958","BINDS_CbG"
"959","BINDS_CbG"
"960","BINDS_CbG"
"961","BINDS_CbG"
"962","BINDS_CbG"
"963","BINDS_CbG"
"964","BINDS_CbG"
"965","BINDS_CbG"
"966","BINDS_CbG"
"967","BINDS_CbG"
"968","BINDS_CbG"
"969","BINDS_CbG"
"970","BINDS_CbG"
"971","BINDS_CbG"
"972","BINDS_CbG"
"973","BINDS_CbG"
"974","BINDS_CbG"
"975","BINDS_CbG"
"976","BINDS_CbG"
"977","BINDS_CbG"
"978","BINDS_CbG"
"979","BINDS_CbG"
"980","BINDS_CbG"
"981","BINDS_CbG"
"982","BINDS_CbG"
"983","BINDS_CbG"
"984","BINDS_CbG"
"985","BINDS_CbG"
"986","BINDS_CbG"
"987","BINDS_CbG"
"988","BINDS_CbG"
"989","BINDS_CbG"
"990","BINDS_CbG"
"991","BINDS_CbG"
"992","BINDS_CbG"
"993","BINDS_CbG"
"994","BINDS_CbG"
"995","BINDS_CbG"
"996","BINDS_CbG"
"997","BINDS_CbG"
"998","BINDS_CbG"
"999","BINDS_CbG"
"1000","BINDS_CbG"
"1001","BINDS_CbG"
"1002","BINDS_CbG"
"1003","BINDS_CbG"
"1004","BINDS_CbG"
"1005","BINDS_CbG"
"1006","BINDS_CbG"
"1007","BINDS_CbG"
"1008","BINDS_CbG"
"1009","BINDS_CbG"
"1010","BINDS_CbG"
"1011","BINDS_CbG"
"1012","BINDS_CbG"
"1013","BINDS_CbG"
"1014","BINDS_CbG"
"1015","BINDS_CbG"
"1016","BINDS_CbG"
"1017","BINDS_CbG"
"1018","BINDS_CbG"
"1019","BINDS_CbG"
"1020","BINDS_CbG"
"1021","BINDS_CbG"
"1022","BINDS_CbG"
"1023","BINDS_CbG"
"1024","BINDS_CbG"
"1025","BINDS_CbG"
"1026","BINDS_CbG"
"1027","BINDS_CbG"
"1028","BINDS_CbG"
"1029","BINDS_CbG"
"1030","BINDS_CbG"
"1031","BINDS_CbG"
"1032","BINDS_CbG"
"1033","BINDS_CbG"
"1034","BINDS_CbG"
"1035","BINDS_CbG"
"1036","BINDS_CbG"
"1037","BINDS_CbG"
"1038","BINDS_CbG"
"1039","BINDS_CbG"
"1040","BINDS_CbG"
"1041","BINDS_CbG"
"1042","BINDS_CbG"
"1043","BINDS_CbG"
"1044","BINDS_CbG"
"1045","BINDS_CbG"
"1046","BINDS_CbG"
"1047","BINDS_CbG"
"1048","BINDS_CbG"
"1049","BINDS_CbG"
"1050","BINDS_CbG"
"1051","BINDS_CbG"
"1052","BINDS_CbG"
"1053","BINDS_CbG"
"1054","BINDS_CbG"
"1055","BINDS_CbG"
"1056","BINDS_CbG"
"1057","BINDS_CbG"
"1058","BINDS_CbG"
"1059","BINDS_CbG"
"1060","BINDS_CbG"
"1061","BINDS_CbG"
"1062","BINDS_CbG"
"1063","BINDS_CbG"
"1064","BINDS_CbG"
"1065","BINDS_CbG"
"1066","BINDS_CbG"
"1067","BINDS_CbG"
"1068","BINDS_CbG"
"1069","BINDS_CbG"
"1070","BINDS_CbG"
"1071","BINDS_CbG"
"1072","BINDS_CbG"
"1073","BINDS_CbG"
"1074","BINDS_CbG"
"1075","BINDS_CbG"
"1076","BINDS_CbG"
"1077","BINDS_CbG"
"1078","BINDS_CbG"
"1079","BINDS_CbG"
"1080","BINDS_CbG"
"1081","BINDS_CbG"
"1082","BINDS_CbG"
"1083","BINDS_CbG"
"1084","BINDS_CbG"
"1085","BINDS_CbG"
"1086","BINDS_CbG"
"1087","BINDS_CbG"
"1088","BINDS_CbG"
"1089","BINDS_CbG"
"1090","BINDS_CbG"
"1091","BINDS_CbG"
"1092","BINDS_CbG"
"1093","BINDS_CbG"
"1094","BINDS_CbG"
"1095","BINDS_CbG"
"1096","BINDS_CbG"
"1097","BINDS_CbG"
"1098","BINDS_CbG"
"1099","BINDS_CbG"
"1100","BINDS_CbG"
"1101","BINDS_CbG"
"1102","BINDS_CbG"
"1103","BINDS_CbG"
"1104","BINDS_CbG"
"1105","BINDS_CbG"
"1106","BINDS_CbG"
"1107","BINDS_CbG"
"1108","BINDS_CbG"
"1109","BINDS_CbG"
"1110","BINDS_CbG"
"1111","BINDS_CbG"
"1112","BINDS_CbG"
"1113","BINDS_CbG"
"1114","BINDS_CbG"
"1115","BINDS_CbG"
"1116","BINDS_CbG"
"1117","BINDS_CbG"
"1118","BINDS_CbG"
"1119","BINDS_CbG"
"1120","BINDS_CbG"
"1121","BINDS_CbG"
"1122","BINDS_CbG"
"1123","BINDS_CbG"
"1124","BINDS_CbG"
"1125","BINDS_CbG"
"1126","BINDS_CbG"
"1127","BINDS_CbG"
"1128","BINDS_CbG"
"1129","BINDS_CbG"
"1130","BINDS_CbG"
"1131","BINDS_CbG"
"1132","BINDS_CbG"
"1133","BINDS_CbG"
"1134","BINDS_CbG"
"1135","BINDS_CbG"
"1136","BINDS_CbG"
"1137","BINDS_CbG"
"1138","BINDS_CbG"
"1139","BINDS_CbG"
"1140","BINDS_CbG"
"1141","BINDS_CbG"
"1142","BINDS_CbG"
"1143","BINDS_CbG"
"1144","BINDS_CbG"
"1145","BINDS_CbG"
"1146","BINDS_CbG"
"1147","BINDS_CbG"
"1148","BINDS_CbG"
"1149","BINDS_CbG"
"1150","BINDS_CbG"
"1151","BINDS_CbG"
"1152","BINDS_CbG"
"1153","BINDS_CbG"
"1154","BINDS_CbG"
"1155","BINDS_CbG"
"1156","BINDS_CbG"
"1157","BINDS_CbG"
"1158","BINDS_CbG"
"1159","BINDS_CbG"
"1160","BINDS_CbG"
"1161","BINDS_CbG"
"1162","BINDS_CbG"
"1163","BINDS_CbG"
"1164","BINDS_CbG"
"1165","BINDS_CbG"
"1166","BINDS_CbG"
"1167","BINDS_CbG"
"1168","BINDS_CbG"
"1169","BINDS_CbG"
"1170","BINDS_CbG"
"1171","BINDS_CbG"
"1172","BINDS_CbG"
"1173","BINDS_CbG"
"1174","BINDS_CbG"
"1175","BINDS_CbG"
"1176","BINDS_CbG"
"1177","BINDS_CbG"
"1178","BINDS_CbG"
"1179","BINDS_CbG"
"1180","BINDS_CbG"
"1181","BINDS_CbG"
"1182","BINDS_CbG"
"1183","BINDS_CbG"
"1184","BINDS_CbG"
"1185","BINDS_CbG"
"1186","BINDS_CbG"
"1187","BINDS_CbG"
"1188","BINDS_CbG"
"1189","BINDS_CbG"
"1190","BINDS_CbG"
"1191","BINDS_CbG"
"1192","BINDS_CbG"
"1193","BINDS_CbG"
"1194","BINDS_CbG"
"1195","BINDS_CbG"
"1196","BINDS_CbG"
"1197","BINDS_CbG"
"1198","BINDS_CbG"
"1199","BINDS_CbG"
"1200","BINDS_CbG"
"1201","BINDS_CbG"
"1202","BINDS_CbG"
"1203","BINDS_CbG"
"1204","BINDS_CbG"
"1205","BINDS_CbG"
"1206","BINDS_CbG"
"1207","BINDS_CbG"
"1208","BINDS_CbG"
"1209","BINDS_CbG"
"1210","BINDS_CbG"
"1211","BINDS_CbG"
"1212","BINDS_CbG"
"1213","BINDS_CbG"
"1214","BINDS_CbG"
"1215","BINDS_CbG"
"1216","BINDS_CbG"
"1217","BINDS_CbG"
"1218","BINDS_CbG"
"1219","BINDS_CbG"
"1220","BINDS_CbG"
"1221","BINDS_CbG"
"1222","BINDS_CbG"
"1223","BINDS_CbG"
"1224","BINDS_CbG"
"1225","BINDS_CbG"
"1226","BINDS_CbG"
"1227","BINDS_CbG"
"1228","BINDS_CbG"
"1229","BINDS_CbG"
"1230","BINDS_CbG"
"1231","BINDS_CbG"
"1232","BINDS_CbG"
"1233","BINDS_CbG"
"1234","BINDS_CbG"
"1235","BINDS_CbG"
"1236","BINDS_CbG"
"1237","BINDS_CbG"
"1238","BINDS_CbG"
"1239","BINDS_CbG"
"1240","BINDS_CbG"
"1241","BINDS_CbG"
"1242","BINDS_CbG"
"1243","BINDS_CbG"
"1244","BINDS_CbG"
"1245","BINDS_CbG"
"1246","BINDS_CbG"
"1247","BINDS_CbG"
"1248","BINDS_CbG"
"1249","BINDS_CbG"
"1250","BINDS_CbG"
"1251","BINDS_CbG"
"1252","BINDS_CbG"
"1253","BINDS_CbG"
"1254","BINDS_CbG"
"1255","BINDS_CbG"
"1256","BINDS_CbG"
"1257","BINDS_CbG"
"1258","BINDS_CbG"
"1259","BINDS_CbG"
"1260","BINDS_CbG"
"1261","BINDS_CbG"
"1262","BINDS_CbG"
"1263","BINDS_CbG"
"1264","BINDS_CbG"
"1265","BINDS_CbG"
"1266","BINDS_CbG"
"1267","BINDS_CbG"
"1268","BINDS_CbG"
"1269","BINDS_CbG"
"1270","BINDS_CbG"
"1271","BINDS_CbG"
"1272","BINDS_CbG"
"1273","BINDS_CbG"
"1274","BINDS_CbG"
"1275","BINDS_CbG"
"1276","BINDS_CbG"
"1277","BINDS_CbG"
"1278","BINDS_CbG"
"1279","BINDS_CbG"
"1280","BINDS_CbG"
"1281","BINDS_CbG"
"1282","BINDS_CbG"
"1283","BINDS_CbG"
"1284","BINDS_CbG"
"1285","BINDS_CbG"
"1286","BINDS_CbG"
"1287","BINDS_CbG"
"1288","BINDS_CbG"
"1289","BINDS_CbG"
"1290","BINDS_CbG"
"1291","BINDS_CbG"
"1292","BINDS_CbG"
"1293","BINDS_CbG"
"1294","BINDS_CbG"
"1295","BINDS_CbG"
"1296","BINDS_CbG"
"1297","BINDS_CbG"
"1298","BINDS_CbG"
"1299","BINDS_CbG"
"1300","BINDS_CbG"
"1301","BINDS_CbG"
"1302","BINDS_CbG"
"1303","BINDS_CbG"
"1304","BINDS_CbG"
"1305","BINDS_CbG"
"1306","BINDS_CbG"
"1307","BINDS_CbG"
"1308","BINDS_CbG"
"1309","BINDS_CbG"
"1310","BINDS_CbG"
"1311","BINDS_CbG"
"1312","BINDS_CbG"
"1313","BINDS_CbG"
"1314","BINDS_CbG"
"1315","BINDS_CbG"
"1316","BINDS_CbG"
"1317","BINDS_CbG"
"1318","BINDS_CbG"
"1319","BINDS_CbG"
"1320","BINDS_CbG"
"1321","BINDS_CbG"
"1322","BINDS_CbG"
"1323","BINDS_CbG"
"1324","BINDS_CbG"
"1325","BINDS_CbG"
"1326","BINDS_CbG"
"1327","BINDS_CbG"
"1328","BINDS_CbG"
"1329","BINDS_CbG"
"1330","BINDS_CbG"
"1331","BINDS_CbG"
"1332","BINDS_CbG"
"1333","BINDS_CbG"
"1334","BINDS_CbG"
"1335","BINDS_CbG"
"1336","BINDS_CbG"
"1337","BINDS_CbG"
"1338","BINDS_CbG"
"1339","BINDS_CbG"
"1340","BINDS_CbG"
"1341","BINDS_CbG"
"1342","BINDS_CbG"
"1343","BINDS_CbG"
"1344","BINDS_CbG"
"1345","BINDS_CbG"
"1346","BINDS_CbG"
"1347","BINDS_CbG"
"1348","BINDS_CbG"
"1349","BINDS_CbG"
"1350","BINDS_CbG"
"1351","BINDS_CbG"
"1352","BINDS_CbG"
"1353","BINDS_CbG"
"1354","BINDS_CbG"
"1355","BINDS_CbG"
"1356","BINDS_CbG"
"1357","BINDS_CbG"
"1358","BINDS_CbG"
"1359","BINDS_CbG"
"1360","BINDS_CbG"
"1361","BINDS_CbG"
"1362","BINDS_CbG"
"1363","BINDS_CbG"
"1364","BINDS_CbG"
"1365","BINDS_CbG"
"1366","BINDS_CbG"
"1367","BINDS_CbG"
"1368","BINDS_CbG"
"1369","BINDS_CbG"
"1370","BINDS_CbG"
"1371","BINDS_CbG"
"1372","BINDS_CbG"
"1373","BINDS_CbG"
"1374","BINDS_CbG"
"1375","BINDS_CbG"
"1376","BINDS_CbG"
"1377","BINDS_CbG"
"1378","BINDS_CbG"
"1379","BINDS_CbG"
"1380","BINDS_CbG"
"1381","BINDS_CbG"
"1382","BINDS_CbG"
"1383","BINDS_CbG"
"1384","BINDS_CbG"
"1385","BINDS_CbG"
"1386","BINDS_CbG"
"1387","BINDS_CbG"
"1388","BINDS_CbG"
"1389","BINDS_CbG"
"1390","BINDS_CbG"
"1391","BINDS_CbG"
"1392","BINDS_CbG"
"1393","BINDS_CbG"
"1394","BINDS_CbG"
"1395","BINDS_CbG"
"1396","BINDS_CbG"
"1397","BINDS_CbG"
"1398","BINDS_CbG"
"1399","BINDS_CbG"
"1400","BINDS_CbG"
"1401","BINDS_CbG"
"1402","BINDS_CbG"
"1403","BINDS_CbG"
"1404","BINDS_CbG"
"1405","BINDS_CbG"
"1406","BINDS_CbG"
"1407","BINDS_CbG"
"1408","BINDS_CbG"
"1409","BINDS_CbG"
"1410","BINDS_CbG"
"1411","BINDS_CbG"
"1412","BINDS_CbG"
"1413","BINDS_CbG"
"1414","BINDS_CbG"
"1415","BINDS_CbG"
"1416","BINDS_CbG"
"1417","BINDS_CbG"
"1418","BINDS_CbG"
"1419","BINDS_CbG"
"1420","BINDS_CbG"
"1421","BINDS_CbG"
"1422","BINDS_CbG"
"1423","BINDS_CbG"
"1424","BINDS_CbG"
"1425","BINDS_CbG"
"1426","BINDS_CbG"
"1427","PARTICIPATES_GpPW"
"1428","PARTICIPATES_GpPW"
"1429","PARTICIPATES_GpPW"
"1430","PARTICIPATES_GpPW"
"1431","PARTICIPATES_GpPW"
"1432","PARTICIPATES_GpPW"
"1433","PARTICIPATES_GpPW"
"1434","PARTICIPATES_GpPW"
"1435","PARTICIPATES_GpPW"
"1436","PARTICIPATES_GpPW"
"1437","PARTICIPATES_GpPW"
"1438","PARTICIPATES_GpPW"
"1439","PARTICIPATES_GpPW"
"1440","PARTICIPATES_GpPW"
"1441","PARTICIPATES_GpPW"
"1442","PARTICIPATES_GpPW"
"1443","PARTICIPATES_GpPW"
"1444","PARTICIPATES_GpPW"
"1445","PARTICIPATES_GpPW"
"1446","PARTICIPATES_GpPW"
"1447","PARTICIPATES_GpPW"
"1448","PARTICIPATES_GpPW"
"1449","PARTICIPATES_GpPW"
"1450","EXPRESSES_AeG"
"1451","PARTICIPATES_GpBP"
"1452","BINDS_CbG"
"1453","BINDS_CbG"
"1454","BINDS_CbG"
"1455","BINDS_CbG"
"1456","BINDS_CbG"
"1457","BINDS_CbG"
"1458","BINDS_CbG"
"1459","BINDS_CbG"
"1460","BINDS_CbG"
"1461","BINDS_CbG"
"1462","BINDS_CbG"
"1463","BINDS_CbG"
"1464","BINDS_CbG"
"1465","BINDS_CbG"
"1466","BINDS_CbG"
"1467","BINDS_CbG"
"1468","BINDS_CbG"
"1469","BINDS_CbG"
"1470","BINDS_CbG"
"1471","BINDS_CbG"
"1472","BINDS_CbG"
"1473","BINDS_CbG"
"1474","BINDS_CbG"
"1475","BINDS_CbG"
"1476","BINDS_CbG"
"1477","BINDS_CbG"
"1478","BINDS_CbG"
"1479","BINDS_CbG"
"1480","BINDS_CbG"
"1481","BINDS_CbG"
"1482","BINDS_CbG"
"1483","BINDS_CbG"
"1484","BINDS_CbG"
"1485","BINDS_CbG"
"1486","BINDS_CbG"
"1487","BINDS_CbG"
"1488","BINDS_CbG"
"1489","BINDS_CbG"
"1490","BINDS_CbG"
"1491","BINDS_CbG"
"1492","BINDS_CbG"
"1493","BINDS_CbG"
"1494","BINDS_CbG"
"1495","BINDS_CbG"
"1496","BINDS_CbG"
"1497","BINDS_CbG"
"1498","BINDS_CbG"
"1499","BINDS_CbG"
"1500","BINDS_CbG"
"1501","BINDS_CbG"
"1502","BINDS_CbG"
"1503","BINDS_CbG"
"1504","BINDS_CbG"
"1505","BINDS_CbG"
"1506","BINDS_CbG"
"1507","BINDS_CbG"
"1508","BINDS_CbG"
"1509","BINDS_CbG"
"1510","BINDS_CbG"
"1511","BINDS_CbG"
"1512","BINDS_CbG"
"1513","BINDS_CbG"
"1514","BINDS_CbG"
"1515","BINDS_CbG"
"1516","BINDS_CbG"
"1517","BINDS_CbG"
"1518","BINDS_CbG"
"1519","BINDS_CbG"
"1520","BINDS_CbG"
"1521","BINDS_CbG"
"1522","BINDS_CbG"
"1523","BINDS_CbG"
"1524","BINDS_CbG"
"1525","BINDS_CbG"
"1526","BINDS_CbG"
"1527","BINDS_CbG"
"1528","BINDS_CbG"
"1529","BINDS_CbG"
"1530","BINDS_CbG"
"1531","BINDS_CbG"
"1532","BINDS_CbG"
"1533","BINDS_CbG"
"1534","BINDS_CbG"
"1535","BINDS_CbG"
"1536","BINDS_CbG"
"1537","BINDS_CbG"
"1538","BINDS_CbG"
"1539","BINDS_CbG"
"1540","BINDS_CbG"
"1541","BINDS_CbG"
"1542","BINDS_CbG"
"1543","BINDS_CbG"
"1544","BINDS_CbG"
"1545","BINDS_CbG"
"1546","BINDS_CbG"
"1547","BINDS_CbG"
"1548","BINDS_CbG"
"1549","BINDS_CbG"
"1550","BINDS_CbG"
"1551","BINDS_CbG"
"1552","BINDS_CbG"
"1553","BINDS_CbG"
"1554","BINDS_CbG"
"1555","BINDS_CbG"
"1556","BINDS_CbG"
"1557","BINDS_CbG"
"1558","BINDS_CbG"
"1559","BINDS_CbG"
"1560","BINDS_CbG"
"1561","BINDS_CbG"
"1562","BINDS_CbG"
"1563","BINDS_CbG"
"1564","BINDS_CbG"
"1565","BINDS_CbG"
"1566","BINDS_CbG"
"1567","BINDS_CbG"
"1568","BINDS_CbG"
"1569","BINDS_CbG"
"1570","BINDS_CbG"
"1571","BINDS_CbG"
"1572","BINDS_CbG"
"1573","PARTICIPATES_GpPW"
"1574","PARTICIPATES_GpPW"
"1575","PARTICIPATES_GpPW"
"1576","PARTICIPATES_GpPW"
"1577","PARTICIPATES_GpPW"
"1578","PARTICIPATES_GpPW"
"1579","PARTICIPATES_GpPW"
"1580","PARTICIPATES_GpPW"
"1581","PARTICIPATES_GpPW"
"1582","PARTICIPATES_GpPW"
"1583","PARTICIPATES_GpPW"
"1584","PARTICIPATES_GpPW"
"1585","PARTICIPATES_GpPW"
"1586","PARTICIPATES_GpPW"
"1587","PARTICIPATES_GpPW"
"1588","PARTICIPATES_GpPW"
"1589","PARTICIPATES_GpPW"
"1590","PARTICIPATES_GpPW"
"1591","PARTICIPATES_GpPW"
"1592","PARTICIPATES_GpPW"
"1593","PARTICIPATES_GpPW"
"1594","EXPRESSES_AeG"
"1595","PARTICIPATES_GpBP"
"1596","PARTICIPATES_GpBP"
"1597","EXPRESSES_AeG"
"1598","BINDS_CbG"
"1599","BINDS_CbG"
"1600","BINDS_CbG"
"1601","BINDS_CbG"
"1602","BINDS_CbG"
"1603","BINDS_CbG"
"1604","BINDS_CbG"
"1605","BINDS_CbG"
"1606","BINDS_CbG"
"1607","BINDS_CbG"
"1608","BINDS_CbG"
"1609","BINDS_CbG"
"1610","BINDS_CbG"
"1611","BINDS_CbG"
"1612","BINDS_CbG"
"1613","BINDS_CbG"
"1614","BINDS_CbG"
"1615","BINDS_CbG"
"1616","BINDS_CbG"
"1617","BINDS_CbG"
"1618","BINDS_CbG"
"1619","BINDS_CbG"
"1620","BINDS_CbG"
"1621","BINDS_CbG"
"1622","BINDS_CbG"
"1623","BINDS_CbG"
"1624","BINDS_CbG"
"1625","BINDS_CbG"
"1626","BINDS_CbG"
"1627","BINDS_CbG"
"1628","BINDS_CbG"
"1629","BINDS_CbG"
"1630","BINDS_CbG"
"1631","BINDS_CbG"
"1632","BINDS_CbG"
"1633","BINDS_CbG"
"1634","BINDS_CbG"
"1635","BINDS_CbG"
"1636","BINDS_CbG"
"1637","BINDS_CbG"
"1638","BINDS_CbG"
"1639","BINDS_CbG"
"1640","BINDS_CbG"
"1641","BINDS_CbG"
"1642","BINDS_CbG"
"1643","BINDS_CbG"
"1644","BINDS_CbG"
"1645","BINDS_CbG"
"1646","BINDS_CbG"
"1647","BINDS_CbG"
"1648","BINDS_CbG"
"1649","BINDS_CbG"
"1650","BINDS_CbG"
"1651","BINDS_CbG"
"1652","BINDS_CbG"
"1653","BINDS_CbG"
"1654","BINDS_CbG"
"1655","BINDS_CbG"
"1656","BINDS_CbG"
"1657","BINDS_CbG"
"1658","BINDS_CbG"
"1659","BINDS_CbG"
"1660","BINDS_CbG"
"1661","BINDS_CbG"
"1662","BINDS_CbG"
"1663","BINDS_CbG"
"1664","BINDS_CbG"
"1665","BINDS_CbG"
"1666","BINDS_CbG"
"1667","BINDS_CbG"
"1668","BINDS_CbG"
"1669","BINDS_CbG"
"1670","BINDS_CbG"
"1671","BINDS_CbG"
"1672","BINDS_CbG"
"1673","BINDS_CbG"
"1674","BINDS_CbG"
"1675","BINDS_CbG"
"1676","BINDS_CbG"
"1677","BINDS_CbG"
"1678","BINDS_CbG"
"1679","BINDS_CbG"
"1680","BINDS_CbG"
"1681","BINDS_CbG"
"1682","BINDS_CbG"
"1683","BINDS_CbG"
"1684","BINDS_CbG"
"1685","BINDS_CbG"
"1686","BINDS_CbG"
"1687","BINDS_CbG"
"1688","BINDS_CbG"
"1689","BINDS_CbG"
"1690","BINDS_CbG"
"1691","BINDS_CbG"
"1692","BINDS_CbG"
"1693","BINDS_CbG"
"1694","BINDS_CbG"
"1695","BINDS_CbG"
"1696","BINDS_CbG"
"1697","BINDS_CbG"
"1698","BINDS_CbG"
"1699","BINDS_CbG"
"1700","BINDS_CbG"
"1701","BINDS_CbG"
"1702","BINDS_CbG"
"1703","BINDS_CbG"
"1704","BINDS_CbG"
"1705","BINDS_CbG"
"1706","BINDS_CbG"
"1707","BINDS_CbG"
"1708","BINDS_CbG"
"1709","BINDS_CbG"
"1710","BINDS_CbG"
"1711","BINDS_CbG"
"1712","BINDS_CbG"
"1713","BINDS_CbG"
"1714","BINDS_CbG"
"1715","BINDS_CbG"
"1716","BINDS_CbG"
"1717","BINDS_CbG"
"1718","BINDS_CbG"
"1719","BINDS_CbG"
"1720","BINDS_CbG"
"1721","BINDS_CbG"
"1722","BINDS_CbG"
"1723","BINDS_CbG"
"1724","BINDS_CbG"
"1725","BINDS_CbG"
"1726","BINDS_CbG"
"1727","BINDS_CbG"
"1728","BINDS_CbG"
"1729","BINDS_CbG"
"1730","BINDS_CbG"
"1731","BINDS_CbG"
"1732","BINDS_CbG"
"1733","BINDS_CbG"
"1734","BINDS_CbG"
"1735","BINDS_CbG"
"1736","BINDS_CbG"
"1737","BINDS_CbG"
"1738","BINDS_CbG"
"1739","BINDS_CbG"
"1740","BINDS_CbG"
"1741","BINDS_CbG"
"1742","BINDS_CbG"
"1743","BINDS_CbG"
"1744","BINDS_CbG"
"1745","BINDS_CbG"
"1746","BINDS_CbG"
"1747","BINDS_CbG"
"1748","BINDS_CbG"
"1749","BINDS_CbG"
"1750","BINDS_CbG"
"1751","BINDS_CbG"
"1752","BINDS_CbG"
"1753","BINDS_CbG"
"1754","BINDS_CbG"
"1755","BINDS_CbG"
"1756","BINDS_CbG"
"1757","BINDS_CbG"
"1758","BINDS_CbG"
"1759","BINDS_CbG"
"1760","BINDS_CbG"
"1761","BINDS_CbG"
"1762","BINDS_CbG"
"1763","BINDS_CbG"
"1764","BINDS_CbG"
"1765","BINDS_CbG"
"1766","BINDS_CbG"
"1767","BINDS_CbG"
"1768","BINDS_CbG"
"1769","BINDS_CbG"
"1770","BINDS_CbG"
"1771","BINDS_CbG"
"1772","BINDS_CbG"
"1773","BINDS_CbG"
"1774","BINDS_CbG"
"1775","BINDS_CbG"
"1776","BINDS_CbG"
"1777","BINDS_CbG"
"1778","BINDS_CbG"
"1779","BINDS_CbG"
"1780","BINDS_CbG"
"1781","BINDS_CbG"
"1782","BINDS_CbG"
"1783","BINDS_CbG"
"1784","BINDS_CbG"
"1785","BINDS_CbG"
"1786","BINDS_CbG"
"1787","BINDS_CbG"
"1788","BINDS_CbG"
"1789","BINDS_CbG"
"1790","BINDS_CbG"
"1791","BINDS_CbG"
"1792","BINDS_CbG"
"1793","BINDS_CbG"
"1794","BINDS_CbG"
"1795","BINDS_CbG"
"1796","BINDS_CbG"
"1797","BINDS_CbG"
"1798","BINDS_CbG"
"1799","BINDS_CbG"
"1800","BINDS_CbG"
"1801","BINDS_CbG"
"1802","BINDS_CbG"
"1803","BINDS_CbG"
"1804","BINDS_CbG"
"1805","BINDS_CbG"
"1806","BINDS_CbG"
"1807","BINDS_CbG"
"1808","BINDS_CbG"
"1809","BINDS_CbG"
"1810","BINDS_CbG"
"1811","BINDS_CbG"
"1812","BINDS_CbG"
"1813","BINDS_CbG"
"1814","BINDS_CbG"
"1815","BINDS_CbG"
"1816","BINDS_CbG"
"1817","BINDS_CbG"
"1818","BINDS_CbG"
"1819","BINDS_CbG"
"1820","BINDS_CbG"
"1821","BINDS_CbG"
"1822","BINDS_CbG"
"1823","BINDS_CbG"
"1824","BINDS_CbG"
"1825","BINDS_CbG"
"1826","BINDS_CbG"
"1827","BINDS_CbG"
"1828","BINDS_CbG"
"1829","BINDS_CbG"
"1830","BINDS_CbG"
"1831","BINDS_CbG"
"1832","BINDS_CbG"
"1833","BINDS_CbG"
"1834","BINDS_CbG"
"1835","BINDS_CbG"
